trial_name,trial_id,controller_name,time,step_count,absolute_mechanical_work,active_contact_count,base_acceleration_magnitude,completion_time,forward_progress,grasp_full_wrench_rank,grasp_isotropy,lateral_drift_abs,maximum_friction_ratio,maximum_joint_limit_utilisation,maximum_leg_effort_utilisation,minimum_grasp_singular_value,normal_drift_abs,normalised_load_share_entropy,rung_advancement,slipping_contact_count,successful_regrasp_count,task_success
gait_trial_1,1,gait,5.6720000000,2836,763.1414872883,0,1.3264504258,,10.4561703689,False,0.0000000000,9.4058673410,0.0000000000,0.4841368895,0.0983235509,0.0000000000,2.6103433873,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.6740000000,2837,763.1847230385,0,1.3253144495,,10.4600716093,False,0.0000000000,9.4091826696,0.0000000000,0.4845924230,0.0981145129,0.0000000000,2.6109152442,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.6760000000,2838,763.2259248241,0,1.3243534868,,10.4639686986,False,0.0000000000,9.4124969275,0.0000000000,0.4850469046,0.0979020211,0.0000000000,2.6114842212,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.6780000000,2839,763.2717468279,0,1.3228868835,,10.4678616064,False,0.0000000000,9.4158100963,0.0000000000,0.4855002574,0.0976821895,0.0000000000,2.6120503738,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.6800000000,2840,763.3155162480,0,1.3217803199,,10.4717502942,False,0.0000000000,9.4191221592,0.0000000000,0.4859534498,0.0974651250,0.0000000000,2.6126137605,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.6820000000,2841,763.3571701245,0,1.3206595962,,10.4756347167,False,0.0000000000,9.4224330979,0.0000000000,0.4864047617,0.0971286906,0.0000000000,2.6131744438,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.6840000000,2842,763.4030698081,0,1.3173726652,,10.4795148566,False,0.0000000000,9.4257429085,0.0000000000,0.4868546719,0.0969781622,0.0000000000,2.6137324856,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.6860000000,2843,763.4472716566,0,1.3239660758,,10.4833906393,False,0.0000000000,9.4290515405,0.0000000000,0.4873033395,0.0967734454,0.0000000000,2.6142879390,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.6880000000,2844,763.4860490068,0,1.3168993329,,10.4872620714,False,0.0000000000,9.4323589880,0.0000000000,0.4877508421,0.0965468044,0.0000000000,2.6148408602,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.6900000000,2845,763.5232185599,0,1.3145734697,,10.4911291250,False,0.0000000000,9.4356652404,0.0000000000,0.4881969556,0.0963059353,0.0000000000,2.6153913125,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.6920000000,2846,763.5590529196,0,1.3152905179,,10.4949917588,False,0.0000000000,9.4389702727,0.0000000000,0.4886417683,0.0960852806,0.0000000000,2.6159393521,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.6940000000,2847,763.5943109495,0,1.3129272304,,10.4988499567,False,0.0000000000,9.4422740692,0.0000000000,0.4890852391,0.0958503733,0.0000000000,2.6164850389,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.6960000000,2848,763.6248600844,0,1.3112024067,,10.5027036915,False,0.0000000000,9.4455766169,0.0000000000,0.4895273663,0.0956152730,0.0000000000,2.6170284356,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.6980000000,2849,763.6543433838,0,1.3098561923,,10.5065529369,False,0.0000000000,9.4488778997,0.0000000000,0.4899681530,0.0953756268,0.0000000000,2.6175696037,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.7000000000,2850,763.6832528441,0,1.3085985608,,10.5103976680,False,0.0000000000,9.4521779012,0.0000000000,0.4904075283,0.0951307289,0.0000000000,2.6181086043,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.7020000000,2851,763.7095043084,0,1.3105272329,,10.5142378353,False,0.0000000000,9.4554765998,0.0000000000,0.4908470923,0.0948890693,0.0000000000,2.6186455058,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.7040000000,2852,763.7370479288,0,1.3098548651,,10.5180734153,False,0.0000000000,9.4587739558,0.0000000000,0.4912846430,0.0944549252,0.0000000000,2.6191803589,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.7060000000,2853,763.7634994551,0,1.3039510755,,10.5219044082,False,0.0000000000,9.4620699844,0.0000000000,0.4917203697,0.0942576873,0.0000000000,2.6197132352,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.7080000000,2854,763.7897499314,0,1.3023785514,,10.5257307934,False,0.0000000000,9.4653646715,0.0000000000,0.4921535520,0.0940397868,0.0000000000,2.6202441976,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.7100000000,2855,763.8243938101,0,1.3016380159,,10.5295525592,False,0.0000000000,9.4686579978,0.0000000000,0.4925855624,0.0939058943,0.0000000000,2.6207733010,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.7120000000,2856,763.8549913157,0,1.3029870233,,10.5333696435,False,0.0000000000,9.4719499543,0.0000000000,0.4930161579,0.0936177029,0.0000000000,2.6213006318,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.7140000000,2857,763.8828753514,0,1.2980295581,,10.5371820574,False,0.0000000000,9.4752405249,0.0000000000,0.4934452966,0.0933501560,0.0000000000,2.6218262422,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.7160000000,2858,763.9085437748,0,1.2966011814,,10.5409897826,False,0.0000000000,9.4785296961,0.0000000000,0.4938731120,0.0930820385,0.0000000000,2.6223501959,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.7180000000,2859,763.9333686555,0,1.2931840788,,10.5447928114,False,0.0000000000,9.4818174598,0.0000000000,0.4942981987,0.0927930673,0.0000000000,2.6228725601,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.7200000000,2860,763.9658706777,0,1.2946832345,,10.5485911265,False,0.0000000000,9.4851037915,0.0000000000,0.4947221844,0.0926623704,0.0000000000,2.6233933865,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.7220000000,2861,763.9967554410,0,1.2924241106,,10.5523847020,False,0.0000000000,9.4883886845,0.0000000000,0.4951437566,0.0923485766,0.0000000000,2.6239127513,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.7240000000,2862,764.0327534442,0,1.2927756498,,10.5561735240,False,0.0000000000,9.4916721177,0.0000000000,0.4955637031,0.0921794497,0.0000000000,2.6244307110,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.7260000000,2863,764.0818961436,0,1.2816225743,,10.5599576221,False,0.0000000000,9.4949541019,0.0000000000,0.4959827371,0.0919221704,0.0000000000,2.6249473255,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.7280000000,2864,764.1368751371,0,1.2810772146,,10.5637369775,False,0.0000000000,9.4982346297,0.0000000000,0.4963996421,0.0915769272,0.0000000000,2.6254626634,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.7300000000,2865,764.2032657424,0,1.2816265223,,10.5675115839,False,0.0000000000,9.5015136740,0.0000000000,0.4968156474,0.0913625913,0.0000000000,2.6259767778,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.7320000000,2866,764.2565126888,0,1.2926035870,,10.5712813463,False,0.0000000000,9.5047912100,0.0000000000,0.4972303833,0.0910047208,0.0000000000,2.6264897681,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.7340000000,2867,764.3074258036,0,1.2846811870,,10.5750462818,False,0.0000000000,9.5080672609,0.0000000000,0.4976421301,0.0906778553,0.0000000000,2.6270016990,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.7360000000,2868,764.3544333617,0,1.2868031622,,10.5788063604,False,0.0000000000,9.5113418012,0.0000000000,0.4980531444,0.0905443581,0.0000000000,2.6275126500,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.7380000000,2869,764.3963744048,0,1.2838781605,,10.5825615823,False,0.0000000000,9.5146147926,0.0000000000,0.4984631610,0.0901553657,0.0000000000,2.6280226746,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.7400000000,2870,764.4364904556,0,1.2826548131,,10.5863119394,False,0.0000000000,9.5178862190,0.0000000000,0.4988717479,0.0897828570,0.0000000000,2.6285318391,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.7420000000,2871,764.4835015013,0,1.2678833841,,10.5900574867,False,0.0000000000,9.5211561006,0.0000000000,0.4992788211,0.0894490735,0.0000000000,2.6290401977,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.7440000000,2872,764.5247919257,0,1.2816483693,,10.5937981492,False,0.0000000000,9.5244243960,0.0000000000,0.4996842449,0.0891176433,0.0000000000,2.6295478293,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.7460000000,2873,764.5614540363,0,1.2796771426,,10.5975339213,False,0.0000000000,9.5276910953,0.0000000000,0.5000879184,0.0887953336,0.0000000000,2.6300548045,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.7480000000,2874,764.5942695116,0,1.2774021929,,10.6012648002,False,0.0000000000,9.5309561904,0.0000000000,0.5004897609,0.0884793964,0.0000000000,2.6305611932,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.7500000000,2875,764.6214376076,0,1.2765808966,,10.6049907751,False,0.0000000000,9.5342196697,0.0000000000,0.5008897275,0.0881683694,0.0000000000,2.6310670699,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.7520000000,2876,764.6458965247,0,1.2727078940,,10.6087118545,False,0.0000000000,9.5374815273,0.0000000000,0.5012875581,0.0878587499,0.0000000000,2.6315724993,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.7540000000,2877,764.6647208982,0,1.2760538878,,10.6124280056,False,0.0000000000,9.5407417518,0.0000000000,0.5016836545,0.0875761549,0.0000000000,2.6320775673,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.7560000000,2878,764.6828598229,0,1.2653963048,,10.6161392715,False,0.0000000000,9.5440003482,0.0000000000,0.5020777894,0.0872454782,0.0000000000,2.6325823283,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.7580000000,2879,764.7000926227,0,1.2653362969,,10.6198456508,False,0.0000000000,9.5472573009,0.0000000000,0.5024700274,0.0869361647,0.0000000000,2.6330868448,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.7600000000,2880,764.7157829371,0,1.2640980654,,10.6235471435,False,0.0000000000,9.5505126009,0.0000000000,0.5028601952,0.0866162025,0.0000000000,2.6335911839,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.7620000000,2881,764.7344408799,0,1.2619851610,,10.6272437596,False,0.0000000000,9.5537662396,0.0000000000,0.5032483509,0.0863127238,0.0000000000,2.6340954082,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.7640000000,2882,764.7522525966,0,1.2596680337,,10.6309354991,False,0.0000000000,9.5570182170,0.0000000000,0.5036344847,0.0860002383,0.0000000000,2.6345995901,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.7660000000,2883,764.7694146631,0,1.2581552589,,10.6346223653,False,0.0000000000,9.5602685261,0.0000000000,0.5040185847,0.0856859466,0.0000000000,2.6351037972,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.7680000000,2884,764.7856188701,0,1.2567090226,,10.6383043619,False,0.0000000000,9.5635171598,0.0000000000,0.5044007617,0.0853700904,0.0000000000,2.6356080974,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.7700000000,2885,764.8014251987,0,1.2555067976,,10.6419814925,False,0.0000000000,9.5667641100,0.0000000000,0.5047805454,0.0850382124,0.0000000000,2.6361125585,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.7720000000,2886,764.8171140890,0,1.2533694373,,10.6456537679,False,0.0000000000,9.5700093737,0.0000000000,0.5051582651,0.0847572669,0.0000000000,2.6366172454,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.7740000000,2887,764.8319785932,0,1.2585379315,,10.6493211541,False,0.0000000000,9.5732529373,0.0000000000,0.5055348762,0.0844382056,0.0000000000,2.6371222511,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.7760000000,2888,764.8481292736,0,1.2488694616,,10.6529836966,False,0.0000000000,9.5764947998,0.0000000000,0.5059089329,0.0840038431,0.0000000000,2.6376276265,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.7780000000,2889,764.8621103665,0,1.2463685178,,10.6566414138,False,0.0000000000,9.5797349623,0.0000000000,0.5062807576,0.0837258699,0.0000000000,2.6381334315,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.7800000000,2890,764.8746444113,0,1.2465410477,,10.6602943079,False,0.0000000000,9.5829734138,0.0000000000,0.5066503169,0.0834118909,0.0000000000,2.6386397341,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.7820000000,2891,764.8878594613,0,1.2423770685,,10.6639424004,False,0.0000000000,9.5862101603,0.0000000000,0.5070176044,0.0831001555,0.0000000000,2.6391465989,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.7840000000,2892,764.9012773753,0,1.2413452771,,10.6675857016,False,0.0000000000,9.5894451949,0.0000000000,0.5073827892,0.0827876900,0.0000000000,2.6396540914,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.7860000000,2893,764.9231494212,0,1.2311683438,,10.6712242656,False,0.0000000000,9.5926785266,0.0000000000,0.5077459283,0.0824538046,0.0000000000,2.6401622464,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.7880000000,2894,764.9429219695,0,1.2414506877,,10.6748580522,False,0.0000000000,9.5959101315,0.0000000000,0.5081069046,0.0821097495,0.0000000000,2.6406711604,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.7900000000,2895,764.9585551484,0,1.2429171144,,10.6784870581,False,0.0000000000,9.5991400061,0.0000000000,0.5084656984,0.0817752410,0.0000000000,2.6411809163,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.7920000000,2896,764.9733512135,0,1.2362757854,,10.6821113178,False,0.0000000000,9.6023681529,0.0000000000,0.5088223208,0.0814399160,0.0000000000,2.6416915704,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.7940000000,2897,764.9872192958,0,1.2343082442,,10.6857308495,False,0.0000000000,9.6055945686,0.0000000000,0.5091767591,0.0811002948,0.0000000000,2.6422031870,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.7960000000,2898,765.0006207788,0,1.2324330137,,10.6893456709,False,0.0000000000,9.6088192510,0.0000000000,0.5095290737,0.0807588921,0.0000000000,2.6427158315,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.7980000000,2899,765.0137119827,0,1.2312272571,,10.6929557968,False,0.0000000000,9.6120421962,0.0000000000,0.5098791465,0.0804071416,0.0000000000,2.6432295704,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.8000000000,2900,765.0264760214,0,1.2288748860,,10.6965612484,False,0.0000000000,9.6152634045,0.0000000000,0.5102269589,0.0800652349,0.0000000000,2.6437444681,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.8020000000,2901,765.0386477204,0,1.2264022655,,10.7001620460,False,0.0000000000,9.6184828761,0.0000000000,0.5105725170,0.0797226155,0.0000000000,2.6442605930,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.8040000000,2902,765.0537105871,0,1.2245266505,,10.7037582139,False,0.0000000000,9.6217006074,0.0000000000,0.5109158289,0.0793764728,0.0000000000,2.6447779968,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.8060000000,2903,765.0696529764,0,1.2173478239,,10.7073497889,False,0.0000000000,9.6249166127,0.0000000000,0.5112568833,0.0790263769,0.0000000000,2.6452967471,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.8080000000,2904,765.0867965243,0,1.2228761794,,10.7109367687,False,0.0000000000,9.6281308785,0.0000000000,0.5115944860,0.0786743847,0.0000000000,2.6458169131,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.8100000000,2905,765.1050278977,0,1.2179025382,,10.7145191941,False,0.0000000000,9.6313434169,0.0000000000,0.5119301583,0.0784594659,0.0000000000,2.6463385387,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.8120000000,2906,765.1227039998,0,1.2178630808,,10.7180970760,False,0.0000000000,9.6345542202,0.0000000000,0.5122638861,0.0780752707,0.0000000000,2.6468616997,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.8140000000,2907,765.1374245986,0,1.2185252064,,10.7216704255,False,0.0000000000,9.6377632868,0.0000000000,0.5125956268,0.0776857974,0.0000000000,2.6473864780,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.8160000000,2908,765.1495613586,0,1.2163655953,,10.7252392703,False,0.0000000000,9.6409706098,0.0000000000,0.5129251579,0.0772944191,0.0000000000,2.6479129293,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.8180000000,2909,765.1608142121,0,1.2132448228,,10.7288036407,False,0.0000000000,9.6441761963,0.0000000000,0.5132522873,0.0769226052,0.0000000000,2.6484411128,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.8200000000,2910,765.1732030284,0,1.2082099389,,10.7323635753,False,0.0000000000,9.6473800550,0.0000000000,0.5135770445,0.0765690398,0.0000000000,2.6489710816,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.8220000000,2911,765.1831584642,0,1.2091900846,,10.7359190898,False,0.0000000000,9.6505821834,0.0000000000,0.5138994341,0.0762096508,0.0000000000,2.6495029122,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.8240000000,2912,765.1967087721,0,1.2102692836,,10.7394702010,False,0.0000000000,9.6537825816,0.0000000000,0.5142194174,0.0758469132,0.0000000000,2.6500366763,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.8260000000,2913,765.2127851403,0,1.2003238451,,10.7430169655,False,0.0000000000,9.6569812598,0.0000000000,0.5145371828,0.0754857812,0.0000000000,2.6505724240,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.8280000000,2914,765.2314979234,0,1.2007063508,,10.7465594055,False,0.0000000000,9.6601782150,0.0000000000,0.5148526752,0.0750998364,0.0000000000,2.6511102196,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.8300000000,2915,765.2494898030,0,1.2017968833,,10.7500975426,False,0.0000000000,9.6633734468,0.0000000000,0.5151657033,0.0747156081,0.0000000000,2.6516501206,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.8320000000,2916,765.2610425647,0,1.1984587614,,10.7536314136,False,0.0000000000,9.6665669651,0.0000000000,0.5154762110,0.0743495515,0.0000000000,2.6521921680,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.8340000000,2917,765.2763602794,0,1.1950985502,,10.7571610536,False,0.0000000000,9.6697587820,0.0000000000,0.5157842376,0.0739877170,0.0000000000,2.6527364100,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.8360000000,2918,765.2876083306,0,1.1909952821,,10.7606865034,False,0.0000000000,9.6729488969,0.0000000000,0.5160899206,0.0736193992,0.0000000000,2.6532829245,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.8380000000,2919,765.3039885897,0,1.1910897945,,10.7642077900,False,0.0000000000,9.6761373155,0.0000000000,0.5163932245,0.0732325423,0.0000000000,2.6538317447,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.8400000000,2920,765.3191772722,0,1.1874528780,,10.7677249535,False,0.0000000000,9.6793240412,0.0000000000,0.5166941493,0.0728458876,0.0000000000,2.6543829394,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.8420000000,2921,765.3316082048,0,1.1871762005,,10.7712380231,False,0.0000000000,9.6825090745,0.0000000000,0.5169924711,0.0724555409,0.0000000000,2.6549365741,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.8440000000,2922,765.3433127298,0,1.1855393393,,10.7747470342,False,0.0000000000,9.6856924227,0.0000000000,0.5172883931,0.0720877039,0.0000000000,2.6554927010,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.8460000000,2923,765.3547375334,0,1.1853084176,,10.7782520170,False,0.0000000000,9.6888740878,0.0000000000,0.5175816754,0.0716945035,0.0000000000,2.6560513808,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.8480000000,2924,765.3679565850,0,1.1794866876,,10.7817530217,False,0.0000000000,9.6920540821,0.0000000000,0.5178725046,0.0713257230,0.0000000000,2.6566126521,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.8500000000,2925,765.3801599621,0,1.1811347393,,10.7852500730,False,0.0000000000,9.6952324092,0.0000000000,0.5181606807,0.0709337100,0.0000000000,2.6571765857,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.8520000000,2926,765.3923196539,0,1.1792982067,,10.7887432093,False,0.0000000000,9.6984090754,0.0000000000,0.5184461643,0.0705617917,0.0000000000,2.6577432316,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.8540000000,2927,765.4031653141,0,1.1796011024,,10.7922324617,False,0.0000000000,9.7015840887,0.0000000000,0.5187292091,0.0701931583,0.0000000000,2.6583126585,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.8560000000,2928,765.4134785296,0,1.1747330124,,10.7957178786,False,0.0000000000,9.7047574556,0.0000000000,0.5190095839,0.0697936894,0.0000000000,2.6588849098,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.8580000000,2929,765.4237226338,0,1.1722321592,,10.7991995021,False,0.0000000000,9.7079291857,0.0000000000,0.5192872991,0.0694175585,0.0000000000,2.6594600315,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.8600000000,2930,765.4333186669,0,1.1695577982,,10.8026773749,False,0.0000000000,9.7110992883,0.0000000000,0.5195623492,0.0690387432,0.0000000000,2.6600380766,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.8620000000,2931,765.4446079974,0,1.1678649892,,10.8061515392,False,0.0000000000,9.7142677685,0.0000000000,0.5198347609,0.0686589189,0.0000000000,2.6606191121,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.8640000000,2932,765.4545079968,0,1.1666374686,,10.8096220330,False,0.0000000000,9.7174346361,0.0000000000,0.5201047901,0.0682742857,0.0000000000,2.6612031765,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.8660000000,2933,765.4663303829,0,1.1658970254,,10.8130888942,False,0.0000000000,9.7205999005,0.0000000000,0.5203723323,0.0678575164,0.0000000000,2.6617903310,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.8680000000,2934,765.4768188704,0,1.1618715958,,10.8165521715,False,0.0000000000,9.7237635715,0.0000000000,0.5206369167,0.0674481625,0.0000000000,2.6623806106,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.8700000000,2935,765.4849659354,0,1.1564715814,,10.8200119189,False,0.0000000000,9.7269256618,0.0000000000,0.5208988720,0.0670902493,0.0000000000,2.6629740470,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.8720000000,2936,765.4931918738,0,1.1578582003,,10.8234681700,False,0.0000000000,9.7300861768,0.0000000000,0.5211580762,0.0666948095,0.0000000000,2.6635706994,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.8740000000,2937,765.5009062471,0,1.1544106978,,10.8269209741,False,0.0000000000,9.7332451299,0.0000000000,0.5214145520,0.0663112139,0.0000000000,2.6641706134,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.8760000000,2938,765.5096773684,0,1.1509847683,,10.8303703796,False,0.0000000000,9.7364025320,0.0000000000,0.5216683154,0.0659236665,0.0000000000,2.6647738264,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.8780000000,2939,765.5192598217,0,1.1494108455,,10.8338164309,False,0.0000000000,9.7395583937,0.0000000000,0.5219194498,0.0655326402,0.0000000000,2.6653803849,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.8800000000,2940,765.5282466490,0,1.1491776712,,10.8372591693,False,0.0000000000,9.7427127248,0.0000000000,0.5221678436,0.0651299511,0.0000000000,2.6659903451,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.8820000000,2941,765.5366019661,0,1.1467991941,,10.8406986430,False,0.0000000000,9.7458655375,0.0000000000,0.5224135039,0.0647375534,0.0000000000,2.6666037503,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.8840000000,2942,765.5447119854,0,1.1446330746,,10.8441348996,False,0.0000000000,9.7490168432,0.0000000000,0.5226563442,0.0643426212,0.0000000000,2.6672206444,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.8860000000,2943,765.5519529391,0,1.1425007312,,10.8475679872,False,0.0000000000,9.7521666539,0.0000000000,0.5228965627,0.0639559626,0.0000000000,2.6678410699,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.8880000000,2944,765.5600790813,0,1.1399590701,,10.8509979543,False,0.0000000000,9.7553149812,0.0000000000,0.5231340151,0.0635450256,0.0000000000,2.6684650656,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.8900000000,2945,765.5673458761,0,1.1370099916,,10.8544248534,False,0.0000000000,9.7584618392,0.0000000000,0.5233687237,0.0631478348,0.0000000000,2.6690926773,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.8920000000,2946,765.5763872806,0,1.1364579315,,10.8578487286,False,0.0000000000,9.7616072365,0.0000000000,0.5236003851,0.0627462880,0.0000000000,2.6697239430,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.8940000000,2947,765.5899063245,0,1.1309882552,,10.8612696427,False,0.0000000000,9.7647511957,0.0000000000,0.5238282240,0.0623783095,0.0000000000,2.6703589117,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.8960000000,2948,765.6048081112,0,1.1309612786,,10.8646876386,False,0.0000000000,9.7678937262,0.0000000000,0.5240536892,0.0621025493,0.0000000000,2.6709976034,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.8980000000,2949,765.6202499523,0,1.1295351918,,10.8681027643,False,0.0000000000,9.7710348372,0.0000000000,0.5242769450,0.0616659402,0.0000000000,2.6716400714,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.9000000000,2950,765.6330887759,0,1.1290348903,,10.8715150648,False,0.0000000000,9.7741745404,0.0000000000,0.5244974588,0.0612038164,0.0000000000,2.6722863571,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.9020000000,2951,765.6466479833,0,1.1250880215,,10.8749245973,False,0.0000000000,9.7773128508,0.0000000000,0.5247153687,0.0607962303,0.0000000000,2.6729364930,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.9040000000,2952,765.6606467096,0,1.1255323769,,10.8783314065,False,0.0000000000,9.7804497835,0.0000000000,0.5249306164,0.0603700106,0.0000000000,2.6735905276,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.9060000000,2953,765.6727323259,0,1.1213425136,,10.8817355489,False,0.0000000000,9.7835853509,0.0000000000,0.5251430772,0.0599467123,0.0000000000,2.6742484835,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.9080000000,2954,765.6820656356,0,1.1169312270,,10.8851370764,False,0.0000000000,9.7867195731,0.0000000000,0.5253527848,0.0595346740,0.0000000000,2.6749103816,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.9100000000,2955,765.6937350891,0,1.1124696808,,10.8885360461,False,0.0000000000,9.7898524597,0.0000000000,0.5255595386,0.0591165419,0.0000000000,2.6755762362,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.9120000000,2956,765.7061182098,0,1.1114582679,,10.8919325121,False,0.0000000000,9.7929840259,0.0000000000,0.5257635609,0.0587194716,0.0000000000,2.6762460907,0.0000000000,0,0,0,False
gait_trial_1,1,gait,5.9140000000,2957,765.7171281626,0,1.1113830128,,10.8953265246,False,0.0000000000,9.7961142881,0.0000000000,0.5259650404,0.0582958105,0.0000000000,2.6769199919,0.0000000000,0,0,0,False
